Datetime,STOCK_AA,STOCK_ACM,STOCK_AMD,STOCK_FLR,STOCK_LMT,STOCK_MDU,STOCK_NVDA,STOCK_PLTR,STOCK_PWR,STOCK_QCOM,STOCK_RS,STOCK_RTX,CRYPTO_BTC,CRYPTO_ETH,CRYPTO_SOL
2020-01-02,-0.009066868152625585,0.04457429048414019,-0.01473647711511794,0.0033051781123760726,0.005189876949691641,-0.008838383838383868,-0.014619883040935644,-0.013681762210972725,-0.030337571240683814,0.00300453877133533,-0.00999728334691663,-0.0030938799187857358,-0.019042177314971376,-0.0044380966987462855,0.022697018104366418
2020-01-03,-0.0005083238022619563,0.014863353044590077,-0.004047158191096245,-0.025805270863836105,-0.010964607911172819,0.008917197452229297,-0.010089020771513413,-0.010264946594534696,0.0005425445338638202,-0.04939451880178458,0.01805608912792933,-0.0027155465037338455,-0.04275316395058615,0.005541059685541416,0.024210868857793777
2020-01-04,-0.0010807374443738693,0.0032283464566928988,0.0005300353356889609,0.004508735675371023,0.014285714285714235,-0.008838383838383868,-0.0014238609112710021,0.010581639803784126,-0.0018075011296881938,-0.018538384177003153,-0.00043126684636107804,0.011134882816298708,0.09265944042801388,0.029103809491892285,0.00254178051725229
2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01916910633564184,0.061730060664706654,0.0016479685618304707
2020-01-06,-0.001081906701457358,0.0032179577741149323,0.0005297545470599463,0.004488498223302884,0.014084507042253502,-0.008917197452229186,-0.0014258911819887699,0.010470841134456732,-0.001810774105930335,-0.018888547323837712,-0.0004314529177004145,0.01101226256311616,0.02553794983384572,0.06617708273997569,0.051256090615705796
2020-01-07,-0.000764525993883769,-0.017837584102644244,0.009177550300035309,-0.01433625023273144,0.05550098231827105,-0.003856041131105381,0.008943333834360523,-0.0013724951962666987,0.054421768707483054,-0.0029243837905584824,-0.013272903852379447,0.009988584474885709,-0.02936228935038021,0.04291808452926982,0.014265936314934224
2020-01-08,-0.02410099464422344,-0.02325951887844513,0.01643931444561031,-0.022100491122024835,-0.0093066542577942,0.005161290322580614,0.00014897579143391404,-0.004947773501924102,-0.014537634408602118,-0.04182960893854737,-0.0018591426071741246,-0.0021663370066874466,-0.007674737338255078,-0.023801361091079665,0.06510385756676551
2020-01-09,-0.003266692800209081,-0.002446582939161779,0.02976600137646246,-0.0003863241259417505,0.019049110171702743,-0.01412066752246477,0.02323676174871503,0.015193370165745845,-0.030551675977653625,-0.047226878507397596,0.006793031664292792,0.006324334528978737,-0.0054295867320203195,-0.02716700238569081,-0.008023625118404154
2020-01-10,0.030152071316203344,-0.016841072596468165,0.004845446950709986,0.01661835748792262,-0.012829048448222857,-0.00520833333333337,-0.005458912584613174,-0.001088435374149599,-0.01944894651539708,-0.0033657155970320263,0.014691478942213454,0.00975518244067164,-0.006928902973673323,0.09572733270538647,0.002134471718249653
2020-01-11,-0.0073810129804021685,0.004490271079328201,0.0011639507815097705,-0.0022809351834253144,0.00044097429379275077,0.005890052356021025,-0.0018296252927400003,0.01123672023971678,-0.014416896235078025,0.008979967764218166,0.005979193479193512,0.008221086855550341,0.01809812638407493,0.03000753596625083,-0.011378285970517377
2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009643499991789373,0.16311936792026205,0.033733983444835136
2020-01-13,-0.007435897435897454,0.004470198675496695,0.0011625975751536899,-0.0022861497428080524,0.00044077992117830256,0.005855562784645496,-0.001832978957401532,0.011111859384470124,-0.014627783471536482,0.00890004564125979,0.005943655214691201,0.008154051688395558,0.006718268082025469,0.018349464846787455,-0.025283826029726342
2020-01-14,-0.005295789201756662,-0.016152958628646852,-0.026708692767086872,0.012602635096429227,-0.017234676687832184,-0.0064683053040104355,-0.00014690759512248075,-0.010390302384441052,-0.0022692889561272134,0.013571590137977818,0.003974352180594609,0.011241089380369162,0.003851422098450241,-0.050812787315737795,0.017555705604321403
2020-01-15,0.010128554733151551,-0.02781035349304739,-0.03357763763422528,-0.01923439562511786,0.0021624472573840148,-0.01171875,-0.00822803408756978,-0.011980078072418854,-0.00445413191811983,-0.016439782786580426,-0.00105563179562973,0.013014008133755084,0.029044223886249387,-0.02810724902139672,-0.06436629064366295
2020-01-16,-0.03766550970561777,0.003963467172152235,0.04003527336860668,-0.016343010959430915,0.001526235461291714,-0.011857707509881354,-0.013851851851851893,-0.016076294277929226,0.013326987148976732,-0.019361669944032656,-0.001268096798055507,0.004193059148898115,-0.03323389851466019,0.12417983970282442,0.02275413711583929
2020-01-17,-0.037002404488378215,0.003604531410916545,-0.0003391555027979498,0.005473025801407294,0.011639516552811147,-0.01200000000000001,0.012168557049500484,0.0009692605926336917,-0.01690934711131986,0.01457658491439151,-0.005025923182732095,-0.006574271499644735,0.051297378585747566,-0.03778464190790887,-0.057151112395261605
2020-01-18,6.935774726035682e-05,-0.0010261672652642773,-0.017472434266327386,-0.007290046656298621,-0.0018050541516245744,0.005398110661268607,-0.0053061224489796555,0.006432424955042038,-0.019397993311036754,0.01755986316989744,-0.0022066251927473912,0.0063494902521910035,0.05210236928345213,0.03752955082742315,0.004903162539838357
2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008308643085444989,-0.03828269049153776,-0.007318858258111849
2020-01-20,6.935293709675605e-05,-0.0010272213662043672,-0.017783149171270773,-0.0073435817095858225,-0.0018083182640143969,0.005369127516778427,-0.005334427574887224,0.006391313311799873,-0.01978171896316505,0.017256835499775747,-0.0022115051557378695,0.0063094285968186,-0.0025764729798667396,-0.01750130932488725,-0.01652740231014993
2020-01-21,-0.01664355062413303,-0.021593830334190156,-0.02548778344172975,0.013414874728743253,0.03458971952872503,0.024032042723631575,-0.015151515151515027,0.04165528544113628,0.008947211452430492,-0.027245355070867117,0.001869258705404775,0.0023843164959378438,0.008051952366947335,0.049910839504762716,0.02099081651777346
2020-01-22,-0.021156558533145242,0.012436503765983487,0.025072150072150023,0.010122639672961009,0.03489456047970574,0.0052151238591917615,-0.0008377760853008898,-0.020584764651894516,-0.025618287516011362,-0.029744828627510156,0.004797697105389354,-0.005021584001409618,-0.020189282534900377,0.1106886839210377,-0.0154194456342166
2020-01-23,-0.0177233429394813,-0.009169550173010244,0.01354918177019182,0.019656966660242636,0.005039439088518893,-0.0038910505836575737,-0.0013720557969357783,0.03975903614457832,0.04469612700980896,-0.016262060379707455,0.022123189559127843,-0.008588631131574265,0.018951670048761304,0.00639424463563687,-0.0067739730284009925
2020-01-24,-0.08009388293970954,0.03073162214073677,-0.02100694444444451,0.01549801549801555,0.04209965361044499,-0.01302083333333326,0.008014655369819268,0.039139951075060964,0.007646888006969332,-0.014553507869967564,-0.011367175334786705,-0.005983745646155225,-0.009341776253446565,0.02740166762196261,0.010949818545864076
2020-01-25,0.019055971934300864,-0.004658648145011157,-0.005940769640007115,-0.010701656430299522,-0.009867274121940328,-0.007915567282322011,0.003824019385127997,0.014744145706851786,-0.0002881844380403509,0.005658560077052677,0.004305139917047507,0.003593890386343057,0.015101890123778938,-0.029173453893785117,-0.012130964906851394
2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03517017340464157,-0.05737062808165527,-0.019171731094542954
2020-01-27,0.018699632266645727,-0.004680452727427453,-0.005976273303005986,-0.010817420750634965,-0.009965607502963825,-0.007978723404255317,0.003809451966959587,0.014529914529914478,-0.0002882675122511946,0.0056267209385849615,0.004286685137748991,0.0035810205908684,0.009733588884017763,-0.0192378476615519,0.004918556371766192
2020-01-28,-0.005069124423963123,-0.010259917920656503,-0.021356783919597944,0.022251806770635207,-0.00042682348477662835,-0.02815013404825739,-0.0039077177425413945,-0.0006017571308220004,0.042675893886966465,0.02007936507936514,-0.024881578262453852,-0.0074933095450490095,-0.02793002898168162,-0.06322310899484551,-0.04246122552758713
2020-01-29,0.04585456229735985,-0.033690393918451966,-0.022556390977443663,0.018976744186046668,-0.01539592921193722,-0.004137931034482789,0.007770652583930504,0.026734104046242768,-0.0028576696165192317,-0.0010114370185948518,-0.031441840602146054,0.0011684342980404772,0.00440371042173493,-0.1422038879620906,-0.07507966011683465
2020-01-30,0.05314437555358742,0.0016091543000178454,0.0005628517823639267,-0.008033595033777652,0.021949162751475848,0.013850415512465464,0.015346608773768367,-0.022753929157870223,0.02736433391883142,0.02850467289719627,0.0007164902998235689,0.011221833198671316,0.04598693483443883,0.05403827559155672,-0.005095815689370564
2020-01-31,-0.03756658256237744,-0.016065690824705547,-0.021376336021001308,0.01748573532118547,-0.0029470011316484745,-0.004098360655737765,-0.01474600014745997,0.03708593374940006,0.03653378925582662,0.01847645009844001,0.011786088010133922,-0.012340198863636354,0.003080449768580351,0.13995672868887943,0.008223921512047205
2020-02-01,-0.012816778327992995,0.0014513788098695635,-0.001053841732132632,-0.014743125904486232,-0.01598448842543343,0.003429355281207025,0.009990271645588633,-0.005554912625853392,-0.0014758225540412173,-0.010260223048327077,0.0051711937292473475,0.00966292134831459,-0.06544688040592794,-0.015004327295364606,-0.039496279336004414
2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02633061866744535,-0.007078467400821298,0.011323003575685275
2020-02-03,-0.012983180879315381,0.0014492753623187582,-0.0010549534861417076,-0.014963738180483022,-0.016244142736993816,0.0034176349965824304,0.009891453339754719,-0.005585942045851278,-0.0014780038254216255,-0.010366586538461453,0.005144590057402754,0.009570442911195132,-0.0024823576372413614,0.0179154712669376,0.023865645256334833
2020-02-04,-0.050373692077728016,0.018270622286541194,0.028609831029186017,0.004287045666356182,0.02564791519089371,0.01089918256130784,0.0023477622890681893,0.04681100058513743,0.029255550718328305,-0.008122058600273374,0.013953989547976775,0.015079365079365026,-0.028442821661865625,0.000655811711882226,-0.011294964028776944
2020-02-05,-0.03966629938611688,0.0026647717178893693,0.030800821355236208,0.00760950259836668,-0.0037628902807878006,0.0026954177897575704,-0.013175230566535023,-0.010955841252096143,0.03324591828102541,0.004591719598989963,0.0004782146652497765,0.011206671879072205,-0.012687955154983666,-0.0305529899132152,0.040093138324965416
2020-02-06,-0.0067202098016717615,0.010276399716513174,-0.04291923216226001,0.013077914901455268,-0.017307738280222806,-0.005376344086021501,-0.020323394155169705,-0.02057194529218942,0.004011789749467809,0.030471547192808757,0.010090817356205983,0.0012027491408934665,0.028478055195089613,-0.03270760620067292,0.0004197565412060733
2020-02-07,-0.017326732673267342,-0.022097509645738422,0.010028382213812748,0.02654545454545465,0.012406646070012517,0.0013513513513512265,-0.005829800121138762,0.009001731102135091,0.029519693386610202,0.0021438604272934203,0.00630947999369047,0.003861335163892088,0.021236397848145794,0.07212607434953888,0.00755244755244755
2020-02-08,0.0016792611251050804,0.005828550932568177,-0.0018733608092919019,0.019128586609989284,-0.015402359612658345,0.0013495276653170407,-0.013936486177747232,0.010065195013153394,-0.010495049504950504,-0.0057539097078784796,-0.0003396206698363935,-0.0024788443456705833,0.03448579066719892,0.04786001891964009,0.005066629650194221
2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02049436710366659,-0.016736062685003827,0.0225813134452042
